Title,Geek Rating,Link
Salem 1692,6.182,https://boardgamegeek.com/boardgame/175549/salem-1692
Ride the Rails,6.181,https://boardgamegeek.com/boardgame/297486/ride-rails
Mythotopia,6.181,https://boardgamegeek.com/boardgame/133632/mythotopia
Oasis,6.181,https://boardgamegeek.com/boardgame/9027/oasis
Long Shot,6.181,https://boardgamegeek.com/boardgame/40237/long-shot
Dragonheart,6.180,https://boardgamegeek.com/boardgame/66171/dragonheart
Valletta,6.179,https://boardgamegeek.com/boardgame/218920/valletta
Magnum Sal,6.179,https://boardgamegeek.com/boardgame/73316/magnum-sal
Mini Rails,6.179,https://boardgamegeek.com/boardgame/225818/mini-rails
Ta Yü,6.179,https://boardgamegeek.com/boardgame/117/ta-yu
Around the World in 80 Days,6.179,https://boardgamegeek.com/boardgame/12005/around-world-80-days
Bananagrams,6.178,https://boardgamegeek.com/boardgame/27225/bananagrams
Deckscape: Test Time,6.178,https://boardgamegeek.com/boardgame/218311/deckscape-test-time
Horse Fever,6.178,https://boardgamegeek.com/boardgame/58110/horse-fever
New Amsterdam,6.178,https://boardgamegeek.com/boardgame/128898/new-amsterdam
Summoner Wars (Second Edition),6.177,https://boardgamegeek.com/boardgame/332800/summoner-wars-second-edition
Nightfall,6.177,https://boardgamegeek.com/boardgame/88408/nightfall
Conquest of Paradise,6.176,https://boardgamegeek.com/boardgame/15954/conquest-paradise
Dynasties: Heirate & Herrsche,6.176,https://boardgamegeek.com/boardgame/191972/dynasties-heirate-herrsche
Circus Flohcati,6.175,https://boardgamegeek.com/boardgame/337/circus-flohcati
Crusader Rex,6.175,https://boardgamegeek.com/boardgame/8481/crusader-rex
March of the Ants,6.174,https://boardgamegeek.com/boardgame/156496/march-ants
Valdora,6.174,https://boardgamegeek.com/boardgame/40769/valdora
Conquest of Planet Earth: The Space Alien Game,6.173,https://boardgamegeek.com/boardgame/71882/conquest-planet-earth-space-alien-game
Ticket to Ride: First Journey (U.S.),6.173,https://boardgamegeek.com/boardgame/205125/ticket-ride-first-journey-us
Century: Golem Edition – Eastern Mountains,6.172,https://boardgamegeek.com/boardgame/283619/century-golem-edition-eastern-mountains
Exit: The Game – The Haunted Roller Coaster,6.172,https://boardgamegeek.com/boardgame/269968/exit-game-haunted-roller-coaster
Ragusa,6.172,https://boardgamegeek.com/boardgame/253635/ragusa
Hunt for the Ring,6.172,https://boardgamegeek.com/boardgame/216070/hunt-ring
Legendary: Buffy The Vampire Slayer,6.172,https://boardgamegeek.com/boardgame/210290/legendary-buffy-vampire-slayer
Pente,6.171,https://boardgamegeek.com/boardgame/1295/pente
Warhammer Quest: Silver Tower,6.171,https://boardgamegeek.com/boardgame/197572/warhammer-quest-silver-tower
"Edel, Stein & Reich",6.171,https://boardgamegeek.com/boardgame/5781/edel-stein-reich
Gloom,6.170,https://boardgamegeek.com/boardgame/12692/gloom
DC Comics Deck-Building Game: Forever Evil,6.169,https://boardgamegeek.com/boardgame/155463/dc-comics-deck-building-game-forever-evil
Crypt,6.169,https://boardgamegeek.com/boardgame/250442/crypt
Alien Artifacts,6.169,https://boardgamegeek.com/boardgame/181293/alien-artifacts
Village Attacks,6.169,https://boardgamegeek.com/boardgame/212281/village-attacks
OddVille,6.168,https://boardgamegeek.com/boardgame/123219/oddville
Rise and Decline of the Third Reich,6.168,https://boardgamegeek.com/boardgame/1563/rise-and-decline-third-reich
Chronicle,6.168,https://boardgamegeek.com/boardgame/54307/chronicle
Lost Legacy: The Starship,6.168,https://boardgamegeek.com/boardgame/158339/lost-legacy-starship
DungeonQuest Revised Edition,6.167,https://boardgamegeek.com/boardgame/157958/dungeonquest-revised-edition
Code 777,6.167,https://boardgamegeek.com/boardgame/443/code-777
Carcassonne: Star Wars,6.167,https://boardgamegeek.com/boardgame/180564/carcassonne-star-wars
Fortress America,6.166,https://boardgamegeek.com/boardgame/99/fortress-america
Drako: Dragon & Dwarves,6.166,https://boardgamegeek.com/boardgame/102237/drako-dragon-dwarves
Wild Space,6.166,https://boardgamegeek.com/boardgame/298371/wild-space
Timebomb,6.165,https://boardgamegeek.com/boardgame/236217/timebomb
Catan: Junior,6.165,https://boardgamegeek.com/boardgame/125921/catan-junior
Pharaon,6.163,https://boardgamegeek.com/boardgame/282414/pharaon
Dice Throne,6.163,https://boardgamegeek.com/boardgame/268201/dice-throne
Lords of Scotland,6.163,https://boardgamegeek.com/boardgame/67888/lords-scotland
Dale of Merchants Collection,6.163,https://boardgamegeek.com/boardgame/251551/dale-merchants-collection
Curious Cargo,6.162,https://boardgamegeek.com/boardgame/312251/curious-cargo
Dutch Blitz,6.162,https://boardgamegeek.com/boardgame/148203/dutch-blitz
Scrabble,6.161,https://boardgamegeek.com/boardgame/320/scrabble
Heart of Crown,6.161,https://boardgamegeek.com/boardgame/131904/heart-crown
Tiny Epic Mechs,6.161,https://boardgamegeek.com/boardgame/257283/tiny-epic-mechs
Hearts,6.161,https://boardgamegeek.com/boardgame/6887/hearts
Kingsport Festival,6.160,https://boardgamegeek.com/boardgame/154509/kingsport-festival
The Chameleon,6.159,https://boardgamegeek.com/boardgame/227072/chameleon
Krazy Wordz: Erwachsenen Edition,6.158,https://boardgamegeek.com/boardgame/195372/krazy-wordz-erwachsenen-edition
The Napoleonic Wars (Second Edition),6.158,https://boardgamegeek.com/boardgame/36399/napoleonic-wars-second-edition
Dimension,6.158,https://boardgamegeek.com/boardgame/153318/dimension
Metro,6.158,https://boardgamegeek.com/boardgame/559/metro
Kokoro: Avenue of the Kodama,6.157,https://boardgamegeek.com/boardgame/227758/kokoro-avenue-kodama
Age of Conan: The Strategy Board Game,6.157,https://boardgamegeek.com/boardgame/27848/age-conan-strategy-board-game
Villa Paletti,6.157,https://boardgamegeek.com/boardgame/2596/villa-paletti
Chicken Cha Cha Cha,6.157,https://boardgamegeek.com/boardgame/3570/chicken-cha-cha-cha
Richard III: The Wars of the Roses,6.157,https://boardgamegeek.com/boardgame/25277/richard-iii-wars-roses
Ascension: Darkness Unleashed,6.157,https://boardgamegeek.com/boardgame/144864/ascension-darkness-unleashed
El Capitán,6.157,https://boardgamegeek.com/boardgame/29972/el-capitan
Time of Soccer,6.157,https://boardgamegeek.com/boardgame/166317/time-soccer
Illuminati,6.156,https://boardgamegeek.com/boardgame/28/illuminati
Imperium: Legends,6.156,https://boardgamegeek.com/boardgame/318182/imperium-legends
Helios,6.156,https://boardgamegeek.com/boardgame/154182/helios
Greed,6.155,https://boardgamegeek.com/boardgame/151247/greed
Bonaparte at Marengo,6.155,https://boardgamegeek.com/boardgame/15839/bonaparte-marengo
To Court the King,6.155,https://boardgamegeek.com/boardgame/21632/court-king
King's Forge,6.154,https://boardgamegeek.com/boardgame/126996/kings-forge
El Gaucho,6.154,https://boardgamegeek.com/boardgame/162823/el-gaucho
Monster Slaughter,6.154,https://boardgamegeek.com/boardgame/220632/monster-slaughter
Assyria,6.154,https://boardgamegeek.com/boardgame/43152/assyria
Safranito,6.154,https://boardgamegeek.com/boardgame/66849/safranito
Legends of Andor: The Last Hope,6.153,https://boardgamegeek.com/boardgame/198287/legends-andor-last-hope
Powerboats,6.153,https://boardgamegeek.com/boardgame/38531/powerboats
The Edge: Dawnfall,6.153,https://boardgamegeek.com/boardgame/207729/edge-dawnfall
Dungeons & Dragons: Conquest of Nerath Board Game,6.151,https://boardgamegeek.com/boardgame/92044/dungeons-dragons-conquest-nerath-board-game
Dungeon Alliance,6.151,https://boardgamegeek.com/boardgame/209660/dungeon-alliance
Dominations: Road to Civilization,6.150,https://boardgamegeek.com/boardgame/250881/dominations-road-civilization
Tower of Babel,6.150,https://boardgamegeek.com/boardgame/15510/tower-babel
The World of SMOG: Rise of Moloch,6.150,https://boardgamegeek.com/boardgame/209324/world-smog-rise-moloch
Blockers!,6.149,https://boardgamegeek.com/boardgame/29073/blockers
The King's Guild,6.149,https://boardgamegeek.com/boardgame/206327/kings-guild
Star Wars Customizable Card Game,6.149,https://boardgamegeek.com/boardgame/1270/star-wars-customizable-card-game
Asante,6.148,https://boardgamegeek.com/boardgame/136056/asante
Dawn of the Zeds (Second edition),6.148,https://boardgamegeek.com/boardgame/144568/dawn-zeds-second-edition
Here to Slay,6.148,https://boardgamegeek.com/boardgame/299252/here-slay
Core Space,6.148,https://boardgamegeek.com/boardgame/240271/core-space
Court of the Dead: Mourners Call,6.147,https://boardgamegeek.com/boardgame/248918/court-dead-mourners-call
The Great War,6.147,https://boardgamegeek.com/boardgame/173105/great-war
"Machi Koro: Bright Lights, Big City",6.146,https://boardgamegeek.com/boardgame/205494/machi-koro-bright-lights-big-city
Master of Orion: The Board Game,6.146,https://boardgamegeek.com/boardgame/193322/master-orion-board-game
Avenue,6.145,https://boardgamegeek.com/boardgame/205045/avenue
Ancient Terrible Things,6.145,https://boardgamegeek.com/boardgame/137031/ancient-terrible-things
Dealt!,6.145,https://boardgamegeek.com/boardgame/243430/dealt
River Dragons,6.145,https://boardgamegeek.com/boardgame/634/river-dragons
Constantinopolis,6.144,https://boardgamegeek.com/boardgame/31483/constantinopolis
On the Underground: London/Berlin,6.143,https://boardgamegeek.com/boardgame/281152/underground-londonberlin
The End of the Triumvirate,6.143,https://boardgamegeek.com/boardgame/20134/end-triumvirate
Fuji Flush,6.143,https://boardgamegeek.com/boardgame/203430/fuji-flush
Pick Picknic,6.143,https://boardgamegeek.com/boardgame/2569/pick-picknic
Four Against Darkness,6.143,https://boardgamegeek.com/boardgame/197097/four-against-darkness
Friday the 13th,6.142,https://boardgamegeek.com/boardgame/17025/friday-13th
Quartermaster General: 1914,6.142,https://boardgamegeek.com/boardgame/208773/quartermaster-general-1914
Happy Pigs,6.142,https://boardgamegeek.com/boardgame/156138/happy-pigs
Sobek,6.141,https://boardgamegeek.com/boardgame/67185/sobek
Verräter,6.141,https://boardgamegeek.com/boardgame/72/verrater
Unlock!: Secret Adventures – A Noside Story,6.141,https://boardgamegeek.com/boardgame/245352/unlock-secret-adventures-noside-story
Sea of Clouds,6.141,https://boardgamegeek.com/boardgame/189052/sea-clouds
The Thing: Infection at Outpost 31,6.140,https://boardgamegeek.com/boardgame/226634/thing-infection-outpost-31
Cathedral,6.140,https://boardgamegeek.com/boardgame/7/cathedral
Word on the Street,6.140,https://boardgamegeek.com/boardgame/40990/word-street
Waggle Dance,6.140,https://boardgamegeek.com/boardgame/158572/waggle-dance
EastFront: The War in Russia 1941-45 – Second Edition,6.139,https://boardgamegeek.com/boardgame/22143/eastfront-war-russia-1941-45-second-edition
Hera and Zeus,6.139,https://boardgamegeek.com/boardgame/638/hera-and-zeus
Codenames: Disney – Family Edition,6.139,https://boardgamegeek.com/boardgame/220775/codenames-disney-family-edition
Skat,6.139,https://boardgamegeek.com/boardgame/6819/skat
Piece o' Cake,6.139,https://boardgamegeek.com/boardgame/37371/piece-o-cake
Guildhall: Job Faire,6.138,https://boardgamegeek.com/boardgame/142121/guildhall-job-faire
Red November,6.138,https://boardgamegeek.com/boardgame/36946/red-november
PÜNCT,6.138,https://boardgamegeek.com/boardgame/19764/punct
Comanchería: The Rise and Fall of the Comanche Empire,6.138,https://boardgamegeek.com/boardgame/159692/comancheria-rise-and-fall-comanche-empire
Lost Valley,6.137,https://boardgamegeek.com/boardgame/9341/lost-valley
Key Harvest,6.136,https://boardgamegeek.com/boardgame/29839/key-harvest
Wiz-War,6.136,https://boardgamegeek.com/boardgame/589/wiz-war
Isle of Trains,6.136,https://boardgamegeek.com/boardgame/154906/isle-trains
Fate of the Elder Gods,6.136,https://boardgamegeek.com/boardgame/198609/fate-elder-gods
Moonrakers,6.135,https://boardgamegeek.com/boardgame/270239/moonrakers
Caesar & Cleopatra,6.134,https://boardgamegeek.com/boardgame/132/caesar-cleopatra
Money!,6.134,https://boardgamegeek.com/boardgame/125/money
Orbis,6.133,https://boardgamegeek.com/boardgame/255507/orbis
Würfel Bohnanza,6.133,https://boardgamegeek.com/boardgame/111148/wurfel-bohnanza
R-Eco,6.133,https://boardgamegeek.com/boardgame/15290/r-eco
Heimlich & Co.,6.132,https://boardgamegeek.com/boardgame/382/heimlich-co
My First Stone Age,6.131,https://boardgamegeek.com/boardgame/191004/my-first-stone-age
O Zoo le Mio,6.130,https://boardgamegeek.com/boardgame/4218/o-zoo-le-mio
Wreck Raiders,6.130,https://boardgamegeek.com/boardgame/252877/wreck-raiders
Taboo,6.130,https://boardgamegeek.com/boardgame/1111/taboo
Basari,6.130,https://boardgamegeek.com/boardgame/14/basari
Nauticus,6.130,https://boardgamegeek.com/boardgame/144415/nauticus
Revolution: The Dutch Revolt 1568-1648,6.130,https://boardgamegeek.com/boardgame/9215/revolution-dutch-revolt-1568-1648
18CZ,6.130,https://boardgamegeek.com/boardgame/163841/18cz
Relic Runners,6.130,https://boardgamegeek.com/boardgame/144270/relic-runners
Perry Rhodan: The Cosmic League,6.129,https://boardgamegeek.com/boardgame/30367/perry-rhodan-cosmic-league
TurfMaster,6.129,https://boardgamegeek.com/boardgame/384/turfmaster
Unlock!: Escape Adventures – The Island of Doctor Goorse,6.129,https://boardgamegeek.com/boardgame/216094/unlock-escape-adventures-island-doctor-goorse
Bosk,6.128,https://boardgamegeek.com/boardgame/252556/bosk
Mystery Express,6.128,https://boardgamegeek.com/boardgame/65907/mystery-express
Cosmic Encounter,6.128,https://boardgamegeek.com/boardgame/40529/cosmic-encounter
Power Grid: The Card Game,6.128,https://boardgamegeek.com/boardgame/203780/power-grid-card-game
The U.S. Civil War,6.128,https://boardgamegeek.com/boardgame/162009/us-civil-war
Pericles: The Peloponnesian Wars,6.127,https://boardgamegeek.com/boardgame/199904/pericles-peloponnesian-wars
Key to the City: London,6.126,https://boardgamegeek.com/boardgame/205507/key-city-london
HEXplore It: The Valley of the Dead King,6.126,https://boardgamegeek.com/boardgame/214484/hexplore-it-valley-dead-king
Pandemic: Rapid Response,6.126,https://boardgamegeek.com/boardgame/280789/pandemic-rapid-response
"Silent Victory: U.S. Submarines in the Pacific, 1941-45",6.125,https://boardgamegeek.com/boardgame/154875/silent-victory-us-submarines-pacific-1941-45
Zulus on the Ramparts!: The Battle of Rorke's Drift – Second Edition,6.125,https://boardgamegeek.com/boardgame/41627/zulus-ramparts-battle-rorkes-drift-second-edition
Dreamscape,6.124,https://boardgamegeek.com/boardgame/231038/dreamscape
Warhammer: The Mass Combat Fantasy Roleplaying Game (1st Edition),6.124,https://boardgamegeek.com/boardgame/4192/warhammer-mass-combat-fantasy-roleplaying-game-1st
The Lord of the Rings Trading Card Game,6.124,https://boardgamegeek.com/boardgame/2603/lord-rings-trading-card-game
Pandemic: Hot Zone – North America,6.124,https://boardgamegeek.com/boardgame/301919/pandemic-hot-zone-north-america
Kingdomino Duel,6.124,https://boardgamegeek.com/boardgame/281960/kingdomino-duel
Boomtown,6.123,https://boardgamegeek.com/boardgame/10997/boomtown
Poseidon,6.123,https://boardgamegeek.com/boardgame/76417/poseidon
"Warhammer 40,000: Kill Team",6.122,https://boardgamegeek.com/boardgame/256066/warhammer-40000-kill-team
Kreta,6.122,https://boardgamegeek.com/boardgame/15600/kreta
Vast: The Mysterious Manor,6.121,https://boardgamegeek.com/boardgame/252399/vast-mysterious-manor
Warmachine,6.121,https://boardgamegeek.com/boardgame/4741/warmachine
Blitz Bowl,6.120,https://boardgamegeek.com/boardgame/247104/blitz-bowl
Red Outpost,6.120,https://boardgamegeek.com/boardgame/287589/red-outpost
Revolver,6.120,https://boardgamegeek.com/boardgame/76150/revolver
Pantheon,6.119,https://boardgamegeek.com/boardgame/94480/pantheon
Empyreal: Spells & Steam,6.119,https://boardgamegeek.com/boardgame/220367/empyreal-spells-steam
Epic Card Game,6.119,https://boardgamegeek.com/boardgame/175621/epic-card-game
Enemy Action: Ardennes,6.119,https://boardgamegeek.com/boardgame/68820/enemy-action-ardennes
That's Life!,6.118,https://boardgamegeek.com/boardgame/17240/s-life
Tokyo Highway,6.118,https://boardgamegeek.com/boardgame/215463/tokyo-highway
Mercado de Lisboa,6.118,https://boardgamegeek.com/boardgame/262477/mercado-de-lisboa
Muse,6.118,https://boardgamegeek.com/boardgame/234396/muse
Warfighter: The WWII Tactical Combat Card Game,6.118,https://boardgamegeek.com/boardgame/196496/warfighter-wwii-tactical-combat-card-game
Unmatched: Little Red Riding Hood vs. Beowulf,6.117,https://boardgamegeek.com/boardgame/325635/unmatched-little-red-riding-hood-vs-beowulf
Tikal II: The Lost Temple,6.117,https://boardgamegeek.com/boardgame/67180/tikal-ii-lost-temple
Palazzo,6.117,https://boardgamegeek.com/boardgame/15318/palazzo
P.I.,6.117,https://boardgamegeek.com/boardgame/129050/pi
A la carte,6.117,https://boardgamegeek.com/boardgame/217/la-carte
Gang of Four,6.117,https://boardgamegeek.com/boardgame/3085/gang-four
D-Day Dice (Second Edition),6.117,https://boardgamegeek.com/boardgame/233208/d-day-dice-second-edition
First Train to Nuremberg,6.116,https://boardgamegeek.com/boardgame/83667/first-train-nuremberg
Glasgow,6.115,https://boardgamegeek.com/boardgame/301716/glasgow
Twixt,6.115,https://boardgamegeek.com/boardgame/949/twixt
The Name of the Rose,6.115,https://boardgamegeek.com/boardgame/35488/name-rose
One Night Ultimate Vampire,6.115,https://boardgamegeek.com/boardgame/180956/one-night-ultimate-vampire
